# mapping_set_id: https://blackcatinformatics.ca/gmeow/mappings/wikidata
# mapping_set_version: 0.1.0
# license: https://creativecommons.org/licenses/by/4.0/
# mapping_tool: gmeow-dev sync --mode update --outputs generated (mappings)
# mapping_tool_version: 0.1.0
# mapping_date: 2026-06-03
# comment: "GMEOW term to Wikidata Q-item alignments (concept-scheme layer; QIDs validated)."
# curie_map:
#   gmeow: https://blackcatinformatics.ca/gmeow/
#   lang: https://blackcatinformatics.ca/lang/
#   math: https://blackcatinformatics.ca/math/
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   wd: http://www.wikidata.org/entity/
subject_id	predicate_id	object_id	object_label	mapping_justification	confidence	comment
math:LorentzianManifold	skos:closeMatch	wd:Q1510587	pseudo-Riemannian manifold	semapv:ManualMappingCuration	0.9	math:LorentzianManifold is the signature-(1,n−1) case; wd:Q1510587 (pseudo-Riemannian manifold) is the general indefinite-metric superconcept. closeMatch — Lorentzian is the distinguished pseudo-Riemannian signature spacetime uses.
math:LossFunction	skos:exactMatch	wd:Q1036748	loss function	semapv:ManualMappingCuration	1.0	math:LossFunction is the objective a training problem minimizes; wd:Q1036748 (loss function) is the same concept. Identity, so skos:exactMatch.
math:Manifold	skos:closeMatch	wd:Q2721559	topological manifold	semapv:ManualMappingCuration	0.9	math:Manifold is a space locally homeomorphic to ℝⁿ; wd:Q2721559 (topological manifold) is the base case. closeMatch — the GMEOW class also parents the smooth/complex/Riemannian/Lorentzian refinements.
math:MarkovKernel	skos:exactMatch	wd:Q6771323	Markov kernel	semapv:ManualMappingCuration	1.0	math:MarkovKernel is a measurable map assigning to each source point a probability measure on a target space; wd:Q6771323 (Markov kernel) is the same concept. Identity, so skos:exactMatch.
math:Matrix	skos:exactMatch	wd:Q44337	matrix	semapv:ManualMappingCuration	1.0	math:Matrix is a rectangular array of scalars representing a linear map or form in a basis; wd:Q44337 (matrix) is the same concept. Identity, so skos:exactMatch.
math:MeasurableFunction	skos:exactMatch	wd:Q516776	measurable function	semapv:ManualMappingCuration	1.0	math:MeasurableFunction is a function under which the preimage of every measurable set is measurable; wd:Q516776 (measurable function) is the same concept. Identity, so skos:exactMatch.
math:MeasurableSet	skos:exactMatch	wd:Q3054889	measurable set	semapv:ManualMappingCuration	1.0	math:MeasurableSet is an element of the σ-algebra of a measurable space — one measurable subset, the kind of subset a measure can weigh; wd:Q3054889 (measurable set, 'an element of the sigma-algebra of a measurable space') is the same concept. Identity, so skos:exactMatch.
math:MeasurableSpace	skos:exactMatch	wd:Q3058218	measurable space	semapv:ManualMappingCuration	1.0	math:MeasurableSpace is a set with a σ-algebra; wd:Q3058218 (measurable space) is the same pairing on which a measure can be defined. Identity, so skos:exactMatch.
math:Measure	skos:exactMatch	wd:Q192276	measure	semapv:ManualMappingCuration	1.0	math:Measure is the measure-theory measure — a countably-additive assignment of non-negative extended-real mass; wd:Q192276 (measure) is the same concept, a generalization of length, area, volume, and integral. Identity, so skos:exactMatch.
math:MetricTensor	skos:exactMatch	wd:Q757269	metric tensor	semapv:ManualMappingCuration	1.0	math:MetricTensor is a symmetric (0,2) tensor field giving lengths and angles; wd:Q757269 (metric tensor) is the same concept. Identity, so skos:exactMatch.
math:Module	skos:exactMatch	wd:Q18848	module	semapv:ManualMappingCuration	1.0	math:Module is an abelian group with a compatible ring-scalar action; wd:Q18848 (module) is the same concept. Identity, so skos:exactMatch.
math:Monoid	skos:exactMatch	wd:Q208237	monoid	semapv:ManualMappingCuration	1.0	math:Monoid is a semigroup with an identity element; wd:Q208237 (monoid) is the same concept. Identity, so skos:exactMatch.
math:MonotonicityKind	skos:closeMatch	wd:Q194404	monotonic function	semapv:ManualMappingCuration	0.8	math:MonotonicityKind is the vocabulary classifying a function's monotonic behaviour (strictly increasing/decreasing, non-increasing/decreasing, constant); wd:Q194404 (monotonic function) is the function that preserves or reverses the order. Classifier to function-concept, so skos:closeMatch.
math:Morphism	skos:exactMatch	wd:Q1948412	morphism	semapv:ManualMappingCuration	1.0	math:Morphism is a structure-preserving map between objects; wd:Q1948412 (morphism) is the same concept. Identity, so skos:exactMatch.
math:OptimizationProblem	skos:closeMatch	wd:Q141495	mathematical optimization	semapv:ManualMappingCuration	0.9	math:OptimizationProblem is a single minimize-objective-subject-to-constraints specification; wd:Q141495 (mathematical optimization) names the field/activity. The problem is an instance of that concept, so skos:closeMatch.
math:OrthogonalComplement	skos:exactMatch	wd:Q1780921	orthogonal complement	semapv:ManualMappingCuration	1.0	math:OrthogonalComplement is S-perp within an inner-product space; wd:Q1780921 (orthogonal complement) is the same concept. Identity, so skos:exactMatch.
math:PCAAnalysis	skos:exactMatch	wd:Q2873	principal component analysis	semapv:ManualMappingCuration	1.0	math:PCAAnalysis is the principal-component analysis; wd:Q2873 (principal component analysis) is the same concept. Identity, so skos:exactMatch.
math:PiecewiseFunction	skos:exactMatch	wd:Q2037833	piecewise function	semapv:ManualMappingCuration	1.0	math:PiecewiseFunction is a function defined by pieces, each a sub-behaviour over its own interval; wd:Q2037833 (piecewise function) is defined identically ('function which is defined by multiple sub-functions each over its own interval'). Class-to-class identity, so skos:exactMatch.
math:PolynomialRing	skos:exactMatch	wd:Q1455652	polynomial ring	semapv:ManualMappingCuration	1.0	math:PolynomialRing is the ring R[x] of polynomials over a base ring; wd:Q1455652 (polynomial ring) is the same concept. Identity, so skos:exactMatch.
math:PosteriorDistribution	skos:exactMatch	wd:Q278079	posterior probability	semapv:ManualMappingCuration	1.0	math:PosteriorDistribution is the distribution over a parameter after data, proportional to prior times likelihood; wd:Q278079 (posterior probability) is the posterior probability distribution used in Bayesian statistics. Identity, so skos:exactMatch.
math:PriorDistribution	skos:exactMatch	wd:Q278090	prior probability	semapv:ManualMappingCuration	1.0	math:PriorDistribution is the distribution over a parameter before data, the input of a Bayesian update; wd:Q278090 (prior probability) is the prior probability distribution. Identity, so skos:exactMatch.
math:ProbabilityMeasure	skos:exactMatch	wd:Q355020	probability measure	semapv:ManualMappingCuration	1.0	math:ProbabilityMeasure is a measure of total mass one; wd:Q355020 (probability measure) is the same concept. Identity, so skos:exactMatch.
math:ProbabilitySpace	skos:exactMatch	wd:Q623472	probability space	semapv:ManualMappingCuration	1.0	math:ProbabilitySpace is the Kolmogorov triple (Ω, ℱ, P) made explicit; wd:Q623472 (probability space) is the same concept. Identity, so skos:exactMatch.
math:Quantity	skos:closeMatch	wd:Q107715	physical quantity	semapv:ManualMappingCuration	0.85	math:Quantity is the abstract dimensioned quantity (dimension + unit + magnitude); wd:Q107715 (physical quantity) is the close but not invertible physics counterpart. closeMatch.
math:Quotient	skos:closeMatch	wd:Q1138961	quotient group	semapv:ManualMappingCuration	0.85	math:Quotient is the general quotient of a structure by a compatible substructure; wd:Q1138961 (quotient group) is its canonical group instance. closeMatch, not identity: math:Quotient is broader (ring and module quotients too), so the map to the group-specific concept is a close but non-invertible counterpart.
math:RandomVariable	skos:exactMatch	wd:Q176623	random variable	semapv:ManualMappingCuration	1.0	math:RandomVariable is a measurable map from a sample space into a measurable codomain; wd:Q176623 (random variable) is the same concept. Identity, so skos:exactMatch.
math:RiemannianManifold	skos:exactMatch	wd:Q632814	Riemannian manifold	semapv:ManualMappingCuration	1.0	math:RiemannianManifold is a smooth manifold with a positive-definite metric; wd:Q632814 (Riemannian manifold) is the same concept. Identity, so skos:exactMatch.
math:Ring	skos:exactMatch	wd:Q161172	ring	semapv:ManualMappingCuration	1.0	math:Ring is an abelian additive group with a distributive multiplication; wd:Q161172 (ring) is the same concept. Identity, so skos:exactMatch.
math:RingHomomorphism	skos:exactMatch	wd:Q1194212	ring homomorphism	semapv:ManualMappingCuration	1.0	math:RingHomomorphism preserves both ring operations; wd:Q1194212 (ring homomorphism) is the same concept. Identity, so skos:exactMatch.
math:RootSystem	skos:exactMatch	wd:Q534131	root system	semapv:ManualMappingCuration	1.0	math:RootSystem is the finite root configuration of a semisimple Lie group; wd:Q534131 (root system) is the same concept. Identity, so skos:exactMatch.
math:SampleSpace	skos:exactMatch	wd:Q467440	sample space	semapv:ManualMappingCuration	1.0	math:SampleSpace is the set of all possible outcomes Ω of a probabilistic experiment; wd:Q467440 (sample space) is the same concept. Identity, so skos:exactMatch.
math:Semigroup	skos:exactMatch	wd:Q207348	semigroup	semapv:ManualMappingCuration	1.0	math:Semigroup is a magma with an associative operation; wd:Q207348 (semigroup) is the same concept. Identity, so skos:exactMatch.
math:Sequence	skos:exactMatch	wd:Q133250	sequence	semapv:ManualMappingCuration	1.0	math:Sequence is an ordered indexed family (aₙ); wd:Q133250 (sequence) is the same concept. Identity, so skos:exactMatch.
math:Series	skos:exactMatch	wd:Q170198	series	semapv:ManualMappingCuration	1.0	math:Series is an infinite sum ∑ aₙ; wd:Q170198 (series, 'infinite sum') is the same concept. Identity, so skos:exactMatch.
math:SigmaAlgebra	skos:exactMatch	wd:Q217357	sigma-algebra	semapv:ManualMappingCuration	1.0	math:SigmaAlgebra is a collection of subsets closed under complement and countable union; wd:Q217357 (σ-algebra) is the same structure. Identity, so skos:exactMatch.
math:SingularValueDecomposition	skos:exactMatch	wd:Q420904	singular value decomposition	semapv:ManualMappingCuration	1.0	math:SingularValueDecomposition is the A = U-Sigma-V* factorization; wd:Q420904 (singular value decomposition) is the same concept. Identity, so skos:exactMatch.
math:SmoothManifold	skos:exactMatch	wd:Q3552958	differentiable manifold	semapv:ManualMappingCuration	1.0	math:SmoothManifold is a C^∞ manifold; wd:Q3552958 (differentiable manifold) is the same concept. Identity, so skos:exactMatch.
math:Subspace	skos:exactMatch	wd:Q728435	linear subspace	semapv:ManualMappingCuration	1.0	math:Subspace is a vector subspace; wd:Q728435 (linear subspace) is the same concept. Identity, so skos:exactMatch.
math:SymmetricMatrix	skos:exactMatch	wd:Q339011	symmetric matrix	semapv:ManualMappingCuration	1.0	math:SymmetricMatrix is a square matrix equal to its transpose; wd:Q339011 (symmetric matrix) is the same concept. Identity, so skos:exactMatch.
math:TangentSpace	skos:exactMatch	wd:Q909601	tangent space	semapv:ManualMappingCuration	1.0	math:TangentSpace is the vector space of tangent vectors at a point; wd:Q909601 (tangent space) is the same concept. Identity, so skos:exactMatch (curl-verified distinct from the tangent bundle).
math:TopologicalSpace	skos:exactMatch	wd:Q179899	topological space	semapv:ManualMappingCuration	1.0	math:TopologicalSpace is a space given by its open sets; wd:Q179899 (topological space) is the same concept. Identity, so skos:exactMatch.
math:Vector	skos:closeMatch	wd:Q44528	Euclidean vector	semapv:ManualMappingCuration	0.85	math:Vector is the coordinate vector (an element of a vector space in a basis); wd:Q44528 (Euclidean vector) is the geometric magnitude-and-direction reading. closeMatch: the coordinate vector and the geometric vector are close but not invertibly the same object.
math:VectorSpace	skos:exactMatch	wd:Q125977	vector space	semapv:ManualMappingCuration	1.0	math:VectorSpace is a module over a field; wd:Q125977 (vector space) is the same concept. Identity, so skos:exactMatch.
math:WeylGroup	skos:exactMatch	wd:Q768074	Weyl group	semapv:ManualMappingCuration	1.0	math:WeylGroup is the reflection symmetry group of a root system; wd:Q768074 (Weyl group) is the same concept. Identity, so skos:exactMatch.
math:besselJ	skos:closeMatch	wd:Q219637	Bessel function	semapv:ManualMappingCuration	0.9	math:besselJ is the Bessel function of the first kind Jₙ; wd:Q219637 (Bessel function) is the whole family. closeMatch — the GMEOW individual is the first-kind member.
math:complexNumbers	skos:closeMatch	wd:Q11567	complex number	semapv:ManualMappingCuration	0.85	math:complexNumbers is the system ℂ; wd:Q11567 (complex number) names the number-type concept. closeMatch: the system individual and the number-type concept are close counterparts, not invertibly the same object.
math:convergesFinitely	skos:relatedMatch	wd:Q1211057	convergent series	semapv:ManualMappingCuration	0.6	math:convergesFinitely is the outcome of a limit that exists and is finite; wd:Q1211057 (convergent series, 'infinite series that produces a finite sum') is the nearest catalogued analysis concept — a convergent series is exactly one whose partial-sum sequence converges finitely — but it is series-specific rather than the general limit outcome, so skos:relatedMatch, not identity.
math:convexity	skos:closeMatch	wd:Q319913	convex function	semapv:ManualMappingCuration	0.8	math:convexity is the analytic PROPERTY (a function lies on or below its chords), backed by math:convexityLaw; wd:Q319913 (convex function) is the function that bears it ('real function with secant line between points above the graph'). Property to function-class, close but not invertibly identical, so skos:closeMatch.
math:divergesToNegativeInfinity	skos:relatedMatch	wd:Q2592421	divergence	semapv:ManualMappingCuration	0.6	math:divergesToNegativeInfinity is the outcome of a limit running off to −∞, the dual of math:divergesToPositiveInfinity; wd:Q2592421 (divergence, 'lack of convergence of a series or integral') is the general non-convergence property it is one signed case of, a related resource rather than its identity, so skos:relatedMatch.
math:divergesToPositiveInfinity	skos:relatedMatch	wd:Q2592421	divergence	semapv:ManualMappingCuration	0.6	math:divergesToPositiveInfinity is the outcome of a limit running off to +∞; wd:Q2592421 (divergence, 'lack of convergence of a series or integral') is the general non-convergence property it is one signed case of, a related resource rather than its identity (Q2592421 does not distinguish the two poles), so skos:relatedMatch.
math:errorFunction	skos:exactMatch	wd:Q579262	error function	semapv:ManualMappingCuration	1.0	math:errorFunction is erf(x); wd:Q579262 (error function) is the same function. Identity, so skos:exactMatch (curl-verified distinct from loss function Q1036748).
math:eulerMascheroni	skos:exactMatch	wd:Q273023	Euler–Mascheroni constant	semapv:ManualMappingCuration	1.0	math:eulerMascheroni is the exact constant γ; wd:Q273023 (Euler–Mascheroni constant) is the same constant — the limiting difference between the harmonic series and the natural logarithm. Identity, so skos:exactMatch.
math:eulerNumber	skos:exactMatch	wd:Q82435	Euler's number	semapv:ManualMappingCuration	1.0	math:eulerNumber is the exact constant e; wd:Q82435 (Euler's number) is the same constant — the base of the natural logarithm. Identity, so skos:exactMatch.
math:gammaFunction	skos:exactMatch	wd:Q190573	gamma function	semapv:ManualMappingCuration	1.0	math:gammaFunction is Γ(z), the analytic continuation of the factorial; wd:Q190573 (gamma function) is the same function. Identity, so skos:exactMatch.
math:integers	skos:closeMatch	wd:Q12503	integer	semapv:ManualMappingCuration	0.85	math:integers is the system ℤ; wd:Q12503 (integer) names the number-type concept. closeMatch: the system individual and the number-type concept are close counterparts, not invertibly the same object.
math:learningWithErrors	skos:exactMatch	wd:Q6510239	learning with errors	semapv:ManualMappingCuration	1.0	math:learningWithErrors is the LWE hardness problem; wd:Q6510239 (learning with errors) is the same concept. Identity, so skos:exactMatch.
math:naturalNumbers	skos:closeMatch	wd:Q21199	natural number	semapv:ManualMappingCuration	0.85	math:naturalNumbers is the system ℕ; wd:Q21199 (natural number) names the number-type concept. closeMatch, not identity: the system individual and the (deliberately ambiguous — non-negative or positive) number-type concept are close counterparts, not invertibly the same object.
math:pi	skos:exactMatch	wd:Q167	pi	semapv:ManualMappingCuration	1.0	math:pi is the exact constant π; wd:Q167 (pi) is the same constant — the ratio of a circle's circumference to its diameter. Identity, so skos:exactMatch.
math:rationalNumbers	skos:closeMatch	wd:Q1244890	rational number	semapv:ManualMappingCuration	0.85	math:rationalNumbers is the system ℚ; wd:Q1244890 (rational number) names the number-type concept. closeMatch: the system individual and the number-type concept are close counterparts, not invertibly the same object.
math:realNumbers	skos:closeMatch	wd:Q12916	real number	semapv:ManualMappingCuration	0.85	math:realNumbers is the system ℝ; wd:Q12916 (real number) names the number-type concept. closeMatch: the system individual and the number-type concept are close counterparts, not invertibly the same object.
math:riemannZeta	skos:exactMatch	wd:Q187235	Riemann zeta function	semapv:ManualMappingCuration	1.0	math:riemannZeta is ζ(s); wd:Q187235 (Riemann zeta function) is the same function. Identity, so skos:exactMatch.
math:ringLearningWithErrors	skos:exactMatch	wd:Q25303820	Ring Learning with Errors	semapv:ManualMappingCuration	1.0	math:ringLearningWithErrors is the RLWE hardness problem; wd:Q25303820 (Ring Learning with Errors) is the same concept. Identity, so skos:exactMatch.
math:smoothness	skos:closeMatch	wd:Q868473	smooth function	semapv:ManualMappingCuration	0.8	math:smoothness is the analytic PROPERTY (derivatives of every order), carried as the honest second-order boundary math:smoothnessBoundary; wd:Q868473 (smooth function) is the function 'having derivatives of any order' that bears it. Property to function-class, so skos:closeMatch.
